human,humanLabel,parliamentary_term,parliamentary_termLabel,sex_or_gender,sex_or_genderLabel,date_of_birth,funkcja,funkcjaLabel,partia_polityczna,partia_politycznaLabel
http://www.wikidata.org/entity/Q99903,Franz Handlos,,,http://www.wikidata.org/entity/Q6581097,male,1939-12-09T00:00:00Z,http://www.wikidata.org/entity/Q17586301,Member of the Landtag of Bavaria,http://www.wikidata.org/entity/Q269316,The Republicans
http://www.wikidata.org/entity/Q100218,Martina Bunge,,,http://www.wikidata.org/entity/Q6581072,female,1951-05-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49750,Socialist Unity Party of Germany
http://www.wikidata.org/entity/Q100218,Martina Bunge,,,http://www.wikidata.org/entity/Q6581072,female,1951-05-18T00:00:00Z,http://www.wikidata.org/entity/Q18327349,Member of the Landtag of Mecklenburg-Vorpommern,http://www.wikidata.org/entity/Q49750,Socialist Unity Party of Germany
http://www.wikidata.org/entity/Q100218,Martina Bunge,,,http://www.wikidata.org/entity/Q6581072,female,1951-05-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49764,The Left
http://www.wikidata.org/entity/Q100218,Martina Bunge,,,http://www.wikidata.org/entity/Q6581072,female,1951-05-18T00:00:00Z,http://www.wikidata.org/entity/Q18327349,Member of the Landtag of Mecklenburg-Vorpommern,http://www.wikidata.org/entity/Q49764,The Left
http://www.wikidata.org/entity/Q100218,Martina Bunge,,,http://www.wikidata.org/entity/Q6581072,female,1951-05-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q152554,The Left Party.PDS
http://www.wikidata.org/entity/Q100218,Martina Bunge,,,http://www.wikidata.org/entity/Q6581072,female,1951-05-18T00:00:00Z,http://www.wikidata.org/entity/Q18327349,Member of the Landtag of Mecklenburg-Vorpommern,http://www.wikidata.org/entity/Q152554,The Left Party.PDS
http://www.wikidata.org/entity/Q100250,Wolf Bauer,,,http://www.wikidata.org/entity/Q6581097,male,1939-03-05T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q100250,Wolf Bauer,,,http://www.wikidata.org/entity/Q6581097,male,1939-03-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q100255,Paul Schäfer,,,http://www.wikidata.org/entity/Q6581097,male,1949-01-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49764,The Left
http://www.wikidata.org/entity/Q100255,Paul Schäfer,,,http://www.wikidata.org/entity/Q6581097,male,1949-01-18T00:00:00Z,http://www.wikidata.org/entity/Q29885524,Member of the NATO Parliamentary Assembly,http://www.wikidata.org/entity/Q49764,The Left
http://www.wikidata.org/entity/Q100255,Paul Schäfer,,,http://www.wikidata.org/entity/Q6581097,male,1949-01-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100255,Paul Schäfer,,,http://www.wikidata.org/entity/Q6581097,male,1949-01-18T00:00:00Z,http://www.wikidata.org/entity/Q29885524,Member of the NATO Parliamentary Assembly,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100255,Paul Schäfer,,,http://www.wikidata.org/entity/Q6581097,male,1949-01-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q148861,German Communist Party
http://www.wikidata.org/entity/Q100255,Paul Schäfer,,,http://www.wikidata.org/entity/Q6581097,male,1949-01-18T00:00:00Z,http://www.wikidata.org/entity/Q29885524,Member of the NATO Parliamentary Assembly,http://www.wikidata.org/entity/Q148861,German Communist Party
http://www.wikidata.org/entity/Q100255,Paul Schäfer,,,http://www.wikidata.org/entity/Q6581097,male,1949-01-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q152554,The Left Party.PDS
http://www.wikidata.org/entity/Q100255,Paul Schäfer,,,http://www.wikidata.org/entity/Q6581097,male,1949-01-18T00:00:00Z,http://www.wikidata.org/entity/Q29885524,Member of the NATO Parliamentary Assembly,http://www.wikidata.org/entity/Q152554,The Left Party.PDS
http://www.wikidata.org/entity/Q100294,Reinhold Rehs,,,http://www.wikidata.org/entity/Q6581097,male,1901-10-12T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q100294,Reinhold Rehs,,,http://www.wikidata.org/entity/Q6581097,male,1901-10-12T00:00:00Z,http://www.wikidata.org/entity/Q18130496,Member of the Landtag of Schleswig-Holstein,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q100294,Reinhold Rehs,,,http://www.wikidata.org/entity/Q6581097,male,1901-10-12T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q100294,Reinhold Rehs,,,http://www.wikidata.org/entity/Q6581097,male,1901-10-12T00:00:00Z,http://www.wikidata.org/entity/Q18130496,Member of the Landtag of Schleswig-Holstein,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q100294,Reinhold Rehs,,,http://www.wikidata.org/entity/Q6581097,male,1901-10-12T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100294,Reinhold Rehs,,,http://www.wikidata.org/entity/Q6581097,male,1901-10-12T00:00:00Z,http://www.wikidata.org/entity/Q18130496,Member of the Landtag of Schleswig-Holstein,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100304,Arved Deringer,,,http://www.wikidata.org/entity/Q6581097,male,1913-06-04T00:00:00Z,http://www.wikidata.org/entity/Q27169,member of the European Parliament,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q100304,Arved Deringer,,,http://www.wikidata.org/entity/Q6581097,male,1913-06-04T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q100357,Sabine Jünger,,,http://www.wikidata.org/entity/Q6581072,female,1973-05-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q152554,The Left Party.PDS
http://www.wikidata.org/entity/Q100357,Sabine Jünger,,,http://www.wikidata.org/entity/Q6581072,female,1973-05-21T00:00:00Z,http://www.wikidata.org/entity/Q18327349,Member of the Landtag of Mecklenburg-Vorpommern,http://www.wikidata.org/entity/Q152554,The Left Party.PDS
http://www.wikidata.org/entity/Q100379,Paul Bromme,,,http://www.wikidata.org/entity/Q6581097,male,1906-12-24T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100379,Paul Bromme,,,http://www.wikidata.org/entity/Q6581097,male,1906-12-24T00:00:00Z,http://www.wikidata.org/entity/Q18130496,Member of the Landtag of Schleswig-Holstein,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100503,Elimar von Fürstenberg,,,http://www.wikidata.org/entity/Q6581097,male,1910-05-27T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q100503,Elimar von Fürstenberg,,,http://www.wikidata.org/entity/Q6581097,male,1910-09-27T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q100503,Elimar von Fürstenberg,,,http://www.wikidata.org/entity/Q6581097,male,1910-05-27T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q255857,Party y Tontis
http://www.wikidata.org/entity/Q100503,Elimar von Fürstenberg,,,http://www.wikidata.org/entity/Q6581097,male,1910-09-27T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q255857,Party y Tontis
http://www.wikidata.org/entity/Q100514,Wilhelm Banse,,,http://www.wikidata.org/entity/Q6581097,male,1911-04-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100514,Wilhelm Banse,,,http://www.wikidata.org/entity/Q6581097,male,1911-04-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q689018,Socialist Workers' Party of Germany
http://www.wikidata.org/entity/Q100613,Willi Agatz,,,http://www.wikidata.org/entity/Q6581097,male,1904-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q153401,Communist Party of Germany
http://www.wikidata.org/entity/Q100613,Willi Agatz,,,http://www.wikidata.org/entity/Q6581097,male,1904-06-10T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q153401,Communist Party of Germany
http://www.wikidata.org/entity/Q100613,Willi Agatz,,,http://www.wikidata.org/entity/Q6581097,male,1904-01-01T00:00:00Z,http://www.wikidata.org/entity/Q17781726,member of the Landtag of North Rhine-Westphalia,http://www.wikidata.org/entity/Q153401,Communist Party of Germany
http://www.wikidata.org/entity/Q100613,Willi Agatz,,,http://www.wikidata.org/entity/Q6581097,male,1904-06-10T00:00:00Z,http://www.wikidata.org/entity/Q17781726,member of the Landtag of North Rhine-Westphalia,http://www.wikidata.org/entity/Q153401,Communist Party of Germany
http://www.wikidata.org/entity/Q100613,Willi Agatz,,,http://www.wikidata.org/entity/Q6581097,male,1904-01-01T00:00:00Z,http://www.wikidata.org/entity/Q17850767,member of the Reichstag of the Weimar Republic,http://www.wikidata.org/entity/Q153401,Communist Party of Germany
http://www.wikidata.org/entity/Q100613,Willi Agatz,,,http://www.wikidata.org/entity/Q6581097,male,1904-06-10T00:00:00Z,http://www.wikidata.org/entity/Q17850767,member of the Reichstag of the Weimar Republic,http://www.wikidata.org/entity/Q153401,Communist Party of Germany
http://www.wikidata.org/entity/Q100615,Yvonne Ploetz,,,http://www.wikidata.org/entity/Q6581072,female,1984-09-28T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49764,The Left
http://www.wikidata.org/entity/Q100615,Yvonne Ploetz,,,http://www.wikidata.org/entity/Q6581072,female,1984-09-28T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q152554,The Left Party.PDS
http://www.wikidata.org/entity/Q100617,Rolf Schwanitz,,,http://www.wikidata.org/entity/Q6581097,male,1959-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100617,Rolf Schwanitz,,,http://www.wikidata.org/entity/Q6581097,male,1959-04-02T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100617,Rolf Schwanitz,,,http://www.wikidata.org/entity/Q6581097,male,1959-01-01T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100617,Rolf Schwanitz,,,http://www.wikidata.org/entity/Q6581097,male,1959-04-02T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100617,Rolf Schwanitz,,,http://www.wikidata.org/entity/Q6581097,male,1959-01-01T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100617,Rolf Schwanitz,,,http://www.wikidata.org/entity/Q6581097,male,1959-04-02T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100617,Rolf Schwanitz,,,http://www.wikidata.org/entity/Q6581097,male,1959-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q646129,New Forum
http://www.wikidata.org/entity/Q100617,Rolf Schwanitz,,,http://www.wikidata.org/entity/Q6581097,male,1959-04-02T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q646129,New Forum
http://www.wikidata.org/entity/Q100617,Rolf Schwanitz,,,http://www.wikidata.org/entity/Q6581097,male,1959-01-01T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q646129,New Forum
http://www.wikidata.org/entity/Q100617,Rolf Schwanitz,,,http://www.wikidata.org/entity/Q6581097,male,1959-04-02T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q646129,New Forum
http://www.wikidata.org/entity/Q100617,Rolf Schwanitz,,,http://www.wikidata.org/entity/Q6581097,male,1959-01-01T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q646129,New Forum
http://www.wikidata.org/entity/Q100617,Rolf Schwanitz,,,http://www.wikidata.org/entity/Q6581097,male,1959-04-02T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q646129,New Forum
http://www.wikidata.org/entity/Q100797,Florian Pronold,,,http://www.wikidata.org/entity/Q6581097,male,1972-12-28T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100797,Florian Pronold,,,http://www.wikidata.org/entity/Q6581097,male,1972-12-28T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100805,Peter Corterier,,,http://www.wikidata.org/entity/Q6581097,male,1936-06-19T00:00:00Z,http://www.wikidata.org/entity/Q27169,member of the European Parliament,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100805,Peter Corterier,,,http://www.wikidata.org/entity/Q6581097,male,1936-06-19T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100805,Peter Corterier,,,http://www.wikidata.org/entity/Q6581097,male,1936-06-19T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q100838,Herbert Gruhl,,,http://www.wikidata.org/entity/Q6581097,male,1921-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q100838,Herbert Gruhl,,,http://www.wikidata.org/entity/Q6581097,male,1921-10-22T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q100838,Herbert Gruhl,,,http://www.wikidata.org/entity/Q6581097,male,1921-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q294989,Ecological Democratic Party
http://www.wikidata.org/entity/Q100838,Herbert Gruhl,,,http://www.wikidata.org/entity/Q6581097,male,1921-10-22T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q294989,Ecological Democratic Party
http://www.wikidata.org/entity/Q100838,Herbert Gruhl,,,http://www.wikidata.org/entity/Q6581097,male,1921-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q1551901,Q1551901
http://www.wikidata.org/entity/Q100838,Herbert Gruhl,,,http://www.wikidata.org/entity/Q6581097,male,1921-10-22T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q1551901,Q1551901
